spot_price,event,index,last_action_time,level,buy_number_max,buy_number,buy_price_max,buy_price_min,buy_init_qty,buy_init_price,buy_qty,buy_price,buy_commission,usell_number_max,usell_number,usell_price_max,usell_price_min,usell_init_qty,usell_init_price,usell_qty,usell_price,usell_commission,sell_number_max,sell_number,sell_qty,sell_price,sell_commission,profit
2600.0,GRID SELL,113,2024-11-06 03:04:28.161080,1,3,3,2648.23,2609.63,0.0038,2714.0,0.0898,2636.05,0.27109565,5,3,2510.0,2476.67,0.0032,2507.19,0.0128,2558.73,0.03290314,3,0,0.0,0.0,0.0,0.5790347979999949
2615.01,GRID SELL,112,2024-11-06 03:06:39.697233,0,3,3,2650.81,2601.55,0.0038,2719.61,0.077,2627.91,0.27040667,5,4,2496.42,2472.75,0.0032,2496.0,0.0256,2575.15,0.06625837,3,0,0.0,0.0,0.0,0.7904873600000124
2625.21,GRID SELL,113,2024-11-06 03:07:22.403944,1,3,3,2648.23,2609.63,0.0038,2714.0,0.077,2636.05,0.27109565,5,4,2510.0,2476.67,0.0032,2507.19,0.0256,2584.51,0.06650621,3,0,0.0,0.0,0.0,0.7032910539999832
2565.98,REBUY,113,2024-11-06 05:02:17.622763,1,3,3,2643.76,2605.16,0.0038,2714.0,0.1026,2631.58,0.27109565,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1.029575883999994
2586.51,UNDER SELL,113,2024-11-06 05:28:13.366679,1,3,3,2643.76,2605.16,0.0038,2714.0,0.0994,2631.58,0.27109565,5,1,2592.28,2561.0,0.0032,2586.21,0.0032,2586.21,0.00827587,3,0,0.0,0.0,0.0,1.029575883999994
2619.62,GRID SELL,113,2024-11-06 06:24:02.661958,1,3,3,2643.76,2605.16,0.0038,2714.0,0.0962,2631.58,0.27109565,5,2,2592.28,2561.0,0.0032,2586.21,0.0064,2595.28,0.01665721,3,0,0.0,0.0,0.0,1.060211595999991
2629.11,GRID SELL,113,2024-11-06 07:32:46.488897,1,3,3,2643.76,2605.16,0.0038,2714.0,0.0898,2631.58,0.27109565,5,3,2592.28,2561.0,0.0032,2586.21,0.0128,2604.36,0.03348307,3,0,0.0,0.0,0.0,1.1264254839999874
2636.8,GRID SELL,113,2024-11-06 07:33:58.878220,1,3,3,2643.76,2605.16,0.0038,2714.0,0.077,2631.58,0.27109565,5,4,2592.28,2561.0,0.0032,2586.21,0.0256,2613.43,0.06723782,3,0,0.0,0.0,0.0,1.2456167799999913
2638.2,GRID SELL,112,2024-11-06 07:34:09.732864,0,3,3,2650.81,2601.55,0.0038,2719.61,0.0514,2627.91,0.27040667,5,5,2496.42,2472.75,0.0032,2496.0,0.0512,2601.53,0.13379578,3,0,0.0,0.0,0.0,0.9184269440000017
2592.23,REBUY,113,2024-11-06 07:42:40.456476,1,3,3,2638.34,2599.74,0.0038,2714.0,0.1026,2626.16,0.27109565,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1.668063179999979
2585.99,REBUY,112,2024-11-06 07:42:57.251667,0,3,3,2643.56,2594.3,0.0038,2719.61,0.1026,2620.66,0.27040667,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1.396112764000021
2592.41,UNDER SELL,113,2024-11-06 08:48:38.110260,1,3,3,2638.34,2599.74,0.0038,2714.0,0.0994,2626.16,0.27109565,5,1,2595.4,2571.0,0.0032,2592.79,0.0032,2592.79,0.00829693,3,0,0.0,0.0,0.0,1.668063179999979
2620.79,GRID SELL,113,2024-11-06 09:07:39.423055,1,3,3,2638.34,2599.74,0.0038,2714.0,0.0962,2626.16,0.27109565,5,2,2595.4,2571.0,0.0032,2592.79,0.0064,2599.46,0.01668282,3,0,0.0,0.0,0.0,1.6975378039999778
2628.15,GRID SELL,113,2024-11-06 09:35:23.713606,1,3,3,2638.34,2599.74,0.0038,2714.0,0.0898,2626.16,0.27109565,5,3,2595.4,2571.0,0.0032,2592.79,0.0128,2606.14,0.03350234,3,0,0.0,0.0,0.0,1.7613963639999777
2631.97,GRID SELL,113,2024-11-06 11:20:43.816391,1,3,3,2638.34,2599.74,0.0038,2714.0,0.077,2626.16,0.27109565,5,4,2595.4,2571.0,0.0032,2592.79,0.0256,2612.81,0.06718951,3,0,0.0,0.0,0.0,1.851794827999981
2636.97,PART SELL,112,2024-11-06 11:46:34.933267,0,3,3,2643.56,2594.3,0.0038,2719.61,0.0684,2620.66,0.18027111333333334,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0342,2636.99,0.09018506,1.7742781473333564
2636.97,GRID SELL,113,2024-11-06 11:46:35.204193,1,3,3,2638.34,2599.74,0.0038,2714.0,0.0514,2626.16,0.27109565,5,5,2595.4,2571.0,0.0032,2592.79,0.0512,2619.49,0.13469645,3,0,0.0,0.0,0.0,1.9939777399999907
2636.99,PART SELL,112,2024-11-06 11:46:53.370748,0,3,3,2643.56,2594.3,0.0038,2719.61,0.0342,2620.66,0.09013555666666667,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0684,2636.99,0.18037012,2.152443530666692
2637.99,PART SELL,112,2024-11-06 12:06:44.549629,0,3,3,2643.56,2594.3,0.0038,2719.61,0.0,2620.66,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.1026,2637.32,0.27058938,2.5647747140000257
2642.59,GRID SELL CLOSE,113,2024-11-06 12:17:04.730189,1,3,3,2638.34,2599.74,0.0038,2714.0,0.0,2626.16,0.27109565,5,6,2595.4,2571.0,0.0032,2592.79,0.1026,2626.16,0.27053894,3,0,0.1026,2626.16,0.0,2.2386547600000024
